Experiment,Genotype,AllReversals_Length,AllReversals_Speed,AllReversals_Duration,ReversalOmegas_Length,ReversalOmegas_Speed,ReversalOmegas_Duration,PureReversals_Length,PureReversals_Speed,PureReversals_Duration,ForwardRuns_Speed,ForwardRuns_Duration,EventsPerAnimalPerMin_AllReversals,EventsPerAnimalPerMin_ReversalOmegas,EventsPerAnimalPerMin_PureReversals,EventsPerAnimalPerMin_LongReversals,EventsPerAnimalPerMin_ShortReversals,EventsPerAnimalPerMin_ForwardRuns,EventsPerAnimalPerMin_Pauses
RIMHisCl_RIMGapJunctionKD,RIMHisCl_RIMGapJunctionKD_NOhis,0.107040725648403,0.0998778194189072,3,0.0572276189923286,0.149705797433853,3.33331298828125,0.0827172175049782,0.137096583843231,2,0.181210577487946,2,2.4,1,0.2,0.4,2,3,0.4
,,0.223093435168266,0.0540580451488495,4.66665649414062,0.924725294113159,0.158630192279816,6.33334350585938,0.229282453656197,0.106447204947472,4.33334350585938,0.176140457391739,24.6666564941406,1,0.4,0.8,0.6,0.6,1.2,0.4
,,0.0827172175049782,0.137096583843231,2,2.29423046112061,0.15702348947525,13.3333435058594,0.271600931882858,0.0947619751095772,2,0.214350074529648,6,2.2,1.2,0.6,1.2,1,2.2,0.6
,,2.29423046112061,0.15702348947525,13.3333435058594,0.359707206487656,0.137886866927147,3.66665649414062,0.135001093149185,0.121959052979946,2.66667175292969,0.196516633033752,32.6666564941406,2,0.6,1.4,1.2,1,2.6,0.2
,,0.215018659830093,0.10901141166687,2.66667175292969,0.989210903644562,0.219731211662292,4,0.517352521419525,0.125569596886635,4.00001525878906,0.17861932516098,23.3333282470703,0.6,0.6,0,0.4,0.2,2,0.2
,,0.229282453656197,0.106447204947472,4.33334350585938,0.80776983499527,0.137333318591118,5.33334350585938,0.465084105730057,0.102211520075798,6.66667175292969,0.167924091219902,19.6666564941406,1.8,1,0.6,0.6,1.2,2.4,0.4
,,0.711679041385651,0.213308602571487,3,0.325795471668243,0.111783899366856,3.33332824707031,0.295344233512878,0.203230500221252,5.33332824707031,0.176982030272484,4,3.2,0.6,2,0.6,2.8,4,1.4
,,0.80776983499527,0.137333318591118,5.33334350585938,0.719058513641357,0.142793655395508,4.66668701171875,0.19210909307003,0.239522844552994,0.666656494140625,0.170985639095306,11.0000152587891,0,0,0,0,0,6.2,5.8
,,0.325795471668243,0.111783899366856,3.33332824707031,0.406465291976929,0.134658679366112,3,0.115960344672203,0.0897616595029831,2.66667175292969,0.210201397538185,21.3333282470703,2.4,1.6,0.4,2,0.6,2.2,0.2
,,0.719058513641357,0.142793655395508,4.66668701171875,0.545913755893707,0.128756165504456,4,0.101637288928032,0.049146331846714,1.66668701171875,0.156934171915054,28.6666564941406,1.8,1,0.8,1.4,0.4,3.4,0.4
,,0.406465291976929,0.134658679366112,3,0.992556393146515,0.123988807201385,11.6666564941406,0.144708245992661,0.0712933465838432,2.66668701171875,0.0523806288838387,4.33334350585938,2.8,1.6,0.4,1.4,1.6,2.6,0.6
,,0.271600931882858,0.0947619751095772,2,0.979519546031952,0.181769266724586,5.33334350585938,0.362098067998886,0.109773375093937,3.33334350585938,0.246809065341949,5,1.2,1.2,0.2,1,0.4,2.8,0.2
,,0.349867343902588,0.131944879889488,3.33334350585938,0.731303870677948,0.189541906118393,3.66665649414062,0.178988859057426,0.118599861860275,2.66667175292969,0.173257082700729,6.33332824707031,2.8,0.6,1.2,0.8,2,3,0.6
,,0.135001093149185,0.121959052979946,2.66667175292969,0.496345043182373,0.136336341500282,4.66668701171875,0.229825079441071,0.0868545919656754,2,0.212167739868164,3,3.2,1,2,1.6,1.8,3.6,0.4
,,0.342381477355957,0.134505897760391,2.33334350585938,0.635049402713776,0.173512309789658,3,0.579644441604614,0.124998092651367,6,0.142017066478729,99.3333129882812,1.6,0.4,0.4,1.2,0.4,1.8,0.8
,,0.979519546031952,0.181769266724586,5.33334350585938,0.388457298278809,0.125059977173805,3,0.136001124978065,0.0569503679871559,2.33334350585938,0.224618405103683,11.3333129882812,4,0.6,3.2,1.2,3,4.6,1.8
,,0.517352521419525,0.125569596886635,4.00001525878906,0.538066387176514,0.155661910772324,3,0.353651612997055,0.141358643770218,3.33332824707031,0.234761029481888,7,0.6,0.2,0.2,0.6,0.2,1.6,0
,,0.731303870677948,0.189541906118393,3.66665649414062,0.466981947422028,0.133226931095123,2.66665649414062,0.198808595538139,0.0729677826166153,2,0.192609235644341,3.33332824707031,2,1.2,0.6,1.6,0.6,2.4,0.4
