Experiment,Genotype,AllReversals_Length,AllReversals_Speed,AllReversals_Duration,ReversalOmegas_Length,ReversalOmegas_Speed,ReversalOmegas_Duration,PureReversals_Length,PureReversals_Speed,PureReversals_Duration,ForwardRuns_Speed,ForwardRuns_Duration,EventsPerAnimalPerMin_AllReversals,EventsPerAnimalPerMin_ReversalOmegas,EventsPerAnimalPerMin_PureReversals,EventsPerAnimalPerMin_LongReversals,EventsPerAnimalPerMin_ShortReversals,EventsPerAnimalPerMin_ForwardRuns,EventsPerAnimalPerMin_Pauses
RIMHisCl_tdc-1mutant,RIMHisCl_tdc-1_HIS,0.30958965420723,0.0730040222406387,5.66665649414062,0.0590084008872509,0.0380729213356972,3.33332824707031,0.30958965420723,0.0730040222406387,5.66665649414062,0.14349776506424,92.6666870117188,0,0,0,0,0,0,0
,,0.348516196012497,0.0909890979528427,3.66668701171875,0.099166065454483,0.0314892083406448,5,0.348516196012497,0.0909890979528427,3.66668701171875,0.0138648310676217,135.666656494141,0.4,0,0.4,0,0.4,0.6,0.4
,,0.165517747402191,0.154771894216537,1,0.0718976184725761,0.058820053935051,2.33334350585938,0.165517747402191,0.154771894216537,1,0.168623015284538,9.66665649414062,0,0,0,0,0,0.8,0.4
,,0.0590084008872509,0.0380729213356972,3.33332824707031,0.0611763335764408,0.0720351338386536,1.66665649414062,0.120640389621258,0.0864380747079849,2,0.0754220932722092,50.6666564941406,0.2,0,0.2,0,0.2,1.2,0.2
,,0.119999840855598,0.0321456715464592,3.33331298828125,0.111493527889252,0.0413735508918762,3.33331298828125,0.276418954133987,0.102751985192299,3,0.139331459999084,122.666656494141,0,0,0,0,0,0.6,0
,,0.120640389621258,0.0864380747079849,2,0.181526750326157,0.0822332799434662,3.66668701171875,0.219619140028954,0.20048101246357,3.33334350585938,0.191552087664604,146.666687011719,0.4,0.2,0.2,0.2,0.2,1.8,0
,,0.276418954133987,0.102751985192299,3,0.0429826714098454,0.0572203695774078,2.66665649414062,0.193277880549431,0.057627908885479,8,0.171533524990082,6.33334350585938,0,0,0,0,0,1,0
,,0.219619140028954,0.20048101246357,1,0.137261554598808,0.0533481165766716,2.66665649414062,0.333852589130402,0.0663531795144081,4,0.137983426451683,100.333343505859,0.6,0.2,0.2,0.4,0.2,2.4,0
,,0.193277880549431,0.057627908885479,3.33334350585938,0.19848720729351,0.0814708918333054,3.33334350585938,0.137723788619041,0.0376747585833073,2.66668701171875,0.0497536063194275,28,0.2,0.2,0,0,0.2,0.2,0
,,0.333852589130402,0.0663531795144081,8,0.138427376747131,0.0780198350548744,3.33334350585938,0.523013055324554,0.188128888607025,2.66665649414062,0.131738305091858,167.66667175293,0,0,0,0,0,1,0
,,0.137723788619041,0.0376747585833073,4,0.0732325091958046,0.100911758840084,3,0.119398549199104,0.0768910199403763,1,0.059957392513752,18.3333435058594,0,0,0,0,0,0.2,0
,,0.523013055324554,0.188128888607025,2.66668701171875,0.149775490164757,0.0807403475046158,3,0.342024713754654,0.269600570201874,1,0.199826568365097,21,0.2,0,0,0,0.2,0.6,0.4
,,0.119398549199104,0.0768910199403763,2.66665649414062,0.0541748367249966,0.076767161488533,2.66667175292969,0.162760078907013,0.134520530700684,1,0.14655439555645,4,0.2,0,0.2,0,0.2,2.8,2.6
,,0.342024713754654,0.269600570201874,1,0.0666803196072578,0.0675755739212036,2.33334350585938,0.198986873030663,0.205539286136627,1,0.184449374675751,2.33331298828125,0,0,0,0,0,0.4,0
,,0.162760078907013,0.134520530700684,1,0.0259387828409672,0.0501650646328926,3.33331298828125,0.193695724010468,0.153980761766434,1,0.0513113960623741,10.6666870117188,0,0,0,0,0,0,0
,,0.198986873030663,0.205539286136627,1,0.06478251516819,0.0346105694770813,6.66668701171875,0.183211401104927,0.142765611410141,1.33331298828125,0.061205618083477,21,0,0,0,0,0,13.4,13.4
,,0.193695724010468,0.153980761766434,1,0.16527234017849,0.0731152221560478,4.66665649414062,0.170826181769371,0.0916666239500046,1,0.14301885664463,6,0,0,0,0,0,0.4,0
,,0.183211401104927,0.142765611410141,1,0.510265707969666,0.106232479214668,5.33334350585938,0.21813902258873,0.176369726657867,1,0.15072625875473,50.6666564941406,0.4,0,0.4,0,0.4,2.2,0
,,0.170826181769371,0.0916666239500046,1.33331298828125,0.0131960939615965,0.0524284951388836,5.66665649414062,0.214963525533676,0.186608493328094,2,0.067715972661972,64.3333435058594,0.6,0,0.6,0,0.6,4.4,0.2
,,0.21813902258873,0.176369726657867,1,0.105393968522549,0.025889253243804,3.33334350585938,0.435157865285873,0.106771923601627,8,0.158847138285637,15.3333129882812,0,0,0,0,0,1.8,0
