Experiment,Genotype,AllReversals_Length,AllReversals_Speed,AllReversals_Duration,ReversalOmegas_Length,ReversalOmegas_Speed,ReversalOmegas_Duration,PureReversals_Length,PureReversals_Speed,PureReversals_Duration,ForwardRuns_Speed,ForwardRuns_Duration,EventsPerAnimalPerMin_AllReversals,EventsPerAnimalPerMin_ReversalOmegas,EventsPerAnimalPerMin_PureReversals,EventsPerAnimalPerMin_LongReversals,EventsPerAnimalPerMin_ShortReversals,EventsPerAnimalPerMin_ForwardRuns,EventsPerAnimalPerMin_Pauses
RIMHisCl_tdc-1mutant,RIMHisCl_HIS,0.0447052344679832,0.0646286979317665,2.33334350585938,0.232431858778,0.110126152634621,2.33334350585938,0.0447052344679832,0.0646286979317665,1,0.195363968610764,86.6666564941406,0,0,0,0,0,0.2,0
,,0.263947993516922,0.215112000703812,1,0.0399233251810074,0.0568286888301373,2.66665649414062,0.263947993516922,0.215112000703812,1,0.148166388273239,89.6666564941406,0.4,0,0.2,0,0.4,0.6,0
,,1.08149540424347,0.153745591640472,6.33334350585938,0.194498836994171,0.0787924155592918,2.33334350585938,0.250002145767212,0.197419628500938,1,0.199977964162827,26.3333435058594,0,0,0,0,0,0.6,0.4
,,0.150349944829941,0.153895631432533,1,0.0425059460103512,0.0902475416660309,2.33334350585938,0.150349944829941,0.153895631432533,1,0.147760152816772,41.3333435058594,0.8,0.2,0.6,0,0.8,2.4,0.6
,,0.0925623700022697,0.0600820034742355,2.66668701171875,0.98465770483017,0.156213581562042,7.33334350585938,0.186700865626335,0.149706169962883,3.33334350585938,0.169806659221649,31,0,0,0,0,0,2.4,1.6
,,0.232431858778,0.110126152634621,2.33334350585938,0.11510194092989,0.0528922788798809,4,0.13392861187458,0.0708906278014183,1,0.209649294614792,103.66667175293,0.4,0,0.2,0.2,0.2,2.4,0
,,0.186700865626335,0.149706169962883,1,0.107412740588188,0.110626451671124,2.66668701171875,0.15386275947094,0.131908252835274,1,0.19201785326004,2.66668701171875,0.2,0,0.2,0,0.2,0.8,0
,,0.113943755626678,0.0595114640891552,3,0.343095362186432,0.0431172847747803,7.33334350585938,0.201376155018806,0.180068373680115,4.66667175292969,0.0950024724006653,72.0000152587891,0.2,0,0,0,0.2,0.4,0.2
,,0.13392861187458,0.0708906278014183,3.33334350585938,0.254749208688736,0.104656703770161,1.66665649414062,0.385337829589844,0.0768026188015938,2.66665649414062,0.180924385786057,3.66665649414062,0.2,0.2,0,0,0.2,1.2,0
,,0.15386275947094,0.131908252835274,1,0.0489307641983032,0.0621670335531235,3.66665649414062,0.796168088912964,0.250825792551041,21.6666870117188,0.012762313708663,2.66665649414062,0.4,0.2,0.2,0,0.4,1.8,0
,,0.201376155018806,0.180068373680115,1,0.0579623132944107,0.0412239395081997,2.33334350585938,2.07647037506104,0.141756117343903,1,0.0835803747177124,49.6666870117188,0,0,0,0,0,1.4,1.2
,,0.0399233251810074,0.0568286888301373,2.66665649414062,0.1168033182621,0.0528809167444706,2,0.21003545820713,0.175324946641922,1,0.156237736344337,6.33334350585938,0.2,0,0,0,0.2,0.4,0.2
,,0.385337829589844,0.0768026188015938,4.66667175292969,0.12670211493969,0.0819331258535385,3.66665649414062,0.344278603792191,0.25851958990097,1,0.21923902630806,20,0,0,0,0,0,0.2,0
,,0.194498836994171,0.0787924155592918,2.33334350585938,0.119035936892033,0.12352754175663,2.66668701171875,0.258458584547043,0.235685080289841,1,0.0871484875679016,14.6666564941406,0.2,0,0.2,0,0.2,0.2,0
