Experiment,Genotype,AllReversals_Length,AllReversals_Speed,AllReversals_Duration,ReversalOmegas_Length,ReversalOmegas_Speed,ReversalOmegas_Duration,PureReversals_Length,PureReversals_Speed,PureReversals_Duration,ForwardRuns_Speed,ForwardRuns_Duration,EventsPerAnimalPerMin_AllReversals,EventsPerAnimalPerMin_ReversalOmegas,EventsPerAnimalPerMin_PureReversals,EventsPerAnimalPerMin_LongReversals,EventsPerAnimalPerMin_ShortReversals,EventsPerAnimalPerMin_ForwardRuns,EventsPerAnimalPerMin_Pauses
HisClgapjunctionKD,wildtype_HIS,0.13092602789402,0.0324323922395706,2.66665649414062,0.222750902175903,0.0834222286939621,3,0.13092602789402,0.0324323922395706,2.66665649414062,0.0267908796668053,74.3333435058594,0.2,0,0.2,0,0.2,3,2.6
,,0.222750902175903,0.0834222286939621,3,0.166315883398056,0.0758272260427475,2.66665649414062,0.501778602600098,0.135067626833916,3.33334350585938,0.0155963953584433,11.6666564941406,0.4,0.2,0.2,0,0.4,0.8,0.4
,,0.501778602600098,0.135067626833916,3.33334350585938,0.0748882442712784,0.0737514048814774,1.66667175292969,0.213812276721001,0.0767747759819031,1,0.230287551879883,28.6666870117188,0,0,0,0,0,0.4,0.2
,,0.0532095693051815,0.0625409856438637,4.33334350585938,0.013249471783638,0.0475755855441093,2.66668701171875,0.222153797745705,0.175979256629944,2.33331298828125,0.153875634074211,57.6666564941406,0,0,0,0,0,0.4,0
,,0.213812276721001,0.0767747759819031,3.33334350585938,0.216790601611137,0.0820040330290794,2.66665649414062,0.195164889097214,0.180323481559753,1,0.210306271910667,5,0.6,0,0.6,0.4,0.2,1.2,0.2
,,0.122529022395611,0.0877784043550491,3.66665649414062,0.180607467889786,0.0501253418624401,3,0.277173012495041,0.146822243928909,1,0.26754492521286,87.6666564941406,0.2,0,0,0,0.2,0.2,0.2
,,0.222153797745705,0.175979256629944,1,0.0461209788918495,0.0648985654115677,2.66665649414062,0.214316949248314,0.161899462342262,1.66665649414062,0.181202307343483,108.666656494141,0.4,0,0.4,0,0.4,1.2,0.4
,,0.195164889097214,0.180323481559753,1,0.294289439916611,0.113387301564217,2.33334350585938,0.139902099967003,0.135243266820908,4,0.200061619281769,80.6666564941406,0.2,0,0.2,0,0.2,0.8,0.2
,,0.277173012495041,0.146822243928909,2.33331298828125,0.071242593228817,0.0847345590591431,2,0.0891936644911766,0.0521522164344788,1,0.125507920980453,85.3333282470703,0,0,0,0,0,0.6,0
,,0.214316949248314,0.161899462342262,1,0.462636172771454,0.0928440988063812,6,0.637890458106995,0.176594465970993,1,0.210726216435432,91,0.2,0,0,0,0.2,2.2,0.4
,,0.139902099967003,0.135243266820908,1,0.0421452969312668,0.0673315599560738,2.33331298828125,0.229713842272758,0.217942267656326,1,0.141878962516785,86,0.8,0,0.8,0.6,0.4,2.6,0.2
,,0.0891936644911766,0.0521522164344788,1.66665649414062,0.141660317778587,0.0788787007331848,4,0.256026983261108,0.214184582233429,1,0.132824838161469,32.0000152587891,0,0,0,0,0,1.4,0
,,0.637890458106995,0.176594465970993,4,0.95350307226181,0.117799431085587,21.3333129882812,0.247468799352646,0.203296214342117,1,0.0472598485648632,132,0.2,0,0.2,0,0.2,0.4,0
,,0.229713842272758,0.217942267656326,1,0.938142120838165,0.16682493686676,6,0.175738722085953,0.0700297132134438,1,0.210993602871895,59.0000152587891,0.2,0,0.2,0,0.2,1.8,0
,,0.256026983261108,0.214184582233429,1,0.797114551067352,0.0924597159028053,13.6666870117188,0.234797269105911,0.205762267112732,1,0.0115532651543617,6,0.2,0,0.2,0,0.2,1,0.2
,,0.247468799352646,0.203296214342117,1,,,,0.169296234846115,0.148093998432159,1,0.241186261177063,92.6666564941406,0.2,0,0.2,0,0.2,1,0
,,0.175738722085953,0.0700297132134438,2,,,,0.231952488422394,0.212282508611679,7.66665649414062,0.215448677539825,28.6666564941406,0.4,0,0.2,0,0.4,1.4,0.4
,,0.234797269105911,0.205762267112732,1,,,,0.165974974632263,0.108893349766731,1,0.188148006796837,124,0.6,0,0.6,0.2,0.4,1.6,0
,,0.166315883398056,0.0758272260427475,2.66665649414062,,,,0.166443079710007,0.161984249949455,1.33334350585938,0.235165357589722,31.3333435058594,0.2,0,0.2,0.2,0,1.4,0.2
,,0.169296234846115,0.148093998432159,1,,,,0.273118108510971,0.255295395851135,1,0.234590262174606,76.6666564941406,0.2,0,0.2,0.2,0,1.8,0.4
,,0.231952488422394,0.212282508611679,1,,,,0.268940567970276,0.258466273546219,1,0.188692107796669,31.6666564941406,0.4,0,0.4,0,0.4,1.4,0
,,0.165974974632263,0.108893349766731,2.33334350585938,,,,0.353510975837708,0.304368615150452,4.33331298828125,0.252580583095551,3.66668701171875,0.2,0,0.2,0,0.2,1,0.4
,,0.0476747266948223,0.0752605944871902,2.33334350585938,,,,0.216794833540916,0.148526817560196,5.33334350585938,0.253973245620728,2,0.4,0,0.4,0,0.4,1.6,0.2
,,0.0748882442712784,0.0737514048814774,1.66667175292969,,,,0.272419720888138,0.240597486495972,3,0.237832009792328,2.33332824707031,0.2,0,0.2,0,0.2,0.8,0.2
,,0.013249471783638,0.0475755855441093,2.66668701171875,,,,0.254190564155579,0.226486563682556,2.33334350585938,0.222968816757202,29.6666564941406,0.2,0,0.2,0,0.2,1.2,0.2
,,0.166443079710007,0.161984249949455,1,,,,0.622834146022797,0.081759050488472,1.33334350585938,0.183244824409485,5,0.4,0,0.4,0,0.4,1.2,0
