Experiment,Genotype,AllReversals_Length,AllReversals_Speed,AllReversals_Duration,ReversalOmegas_Length,ReversalOmegas_Speed,ReversalOmegas_Duration,PureReversals_Length,PureReversals_Speed,PureReversals_Duration,ForwardRuns_Speed,ForwardRuns_Duration,EventsPerAnimalPerMin_AllReversals,EventsPerAnimalPerMin_ReversalOmegas,EventsPerAnimalPerMin_PureReversals,EventsPerAnimalPerMin_LongReversals,EventsPerAnimalPerMin_ShortReversals,EventsPerAnimalPerMin_ForwardRuns,EventsPerAnimalPerMin_Pauses
chronic_histamine_treatment,RIMHisCl_HIS_recovered,0.546717286109924,0.142229065299034,3.33332824707031,0.662389397621155,0.0830564200878143,13.6666717529297,0.0665411576628685,0.0410759709775448,2.33332824707031,0.0272290222346783,2.66667175292969,4.2,1.8,1.6,2.8,1.6,3.8,1
,,0.0665411576628685,0.0410759709775448,2.33332824707031,1.15723598003387,0.147545337677002,6.66667175292969,0.604417562484741,0.110090173780918,5,0.174811631441116,7.66665649414062,3,0.2,2.6,0.6,2.4,13.8,14
,,1.15723598003387,0.147545337677002,6.66667175292969,1.36506187915802,0.17857614159584,6,0.171589285135269,0.048169918358326,2.66665649414062,0.130818665027618,3.33332824707031,1,1,0,1,0,2,0.2
,,1.36506187915802,0.17857614159584,6,1.74781739711761,0.192102700471878,8,0.511382102966309,0.110898107290268,4.66665649414062,0.027603056281805,11.6666717529297,0,0,0,0,0,9.2,9.2
,,1.01963496208191,0.196153581142426,4.99998474121094,0.833463668823242,0.159740000963211,4.00001525878906,1.04192233085632,0.14516818523407,8,0.11168010532856,11.3333282470703,1.8,2,0,2,0,2.6,0
,,0.833463668823242,0.159740000963211,4.00001525878906,0.911020576953888,0.170424550771713,5,0.485236048698425,0.119651421904564,4,0.196907550096512,10.6666717529297,1.8,1,0,1.6,0.2,2.6,0.8
,,0.911020576953888,0.170424550771713,5,1.79105377197266,0.183681383728981,10.6666870117188,0.276230692863464,0.223396867513657,1,0.169990003108978,12,2.4,2,0.2,2,0.6,3,0.2
,,1.79105377197266,0.183681383728981,10.6666870117188,1.10200130939484,0.138887852430344,9.33331298828125,0.143813863396645,0.0497201718389988,2,0.17184454202652,13.6666717529297,1.6,1.6,0.2,1.6,0.2,2.2,0.8
,,1.10200130939484,0.138887852430344,9.33331298828125,0.240952417254448,0.142061322927475,16.6666564941406,0.671858370304108,0.124600544571877,4.33332824707031,0.174428880214691,16.6666717529297,2.2,0.2,1.6,0.8,1.4,11.8,12.8
,,0.240952417254448,0.142061322927475,16.6666564941406,1.24450349807739,0.185852915048599,6,1.63726031780243,0.184272348880768,11.6666564941406,0.109076857566833,4.66665649414062,1,0.6,0,1,0,1.4,0.6
