Experiment,Genotype,AllReversals_Length,AllReversals_Speed,AllReversals_Duration,ReversalOmegas_Length,ReversalOmegas_Speed,ReversalOmegas_Duration,PureReversals_Length,PureReversals_Speed,PureReversals_Duration,ForwardRuns_Speed,ForwardRuns_Duration,EventsPerAnimalPerMin_AllReversals,EventsPerAnimalPerMin_ReversalOmegas,EventsPerAnimalPerMin_PureReversals,EventsPerAnimalPerMin_LongReversals,EventsPerAnimalPerMin_ShortReversals,EventsPerAnimalPerMin_ForwardRuns,EventsPerAnimalPerMin_Pauses
HisCltdc1,wildtype_NOhis,0.636382699012756,0.161538243293762,4.33331298828125,0.783154010772705,0.167579680681229,6.33331298828125,0.636382699012756,0.161538243293762,4.33331298828125,0.137651294469833,20.6666870117188,1.4,0.8,0.6,0.8,0.6,1.8,0.6
,,0.0460473448038101,0.0590102039277554,2.66665649414062,1.09399688243866,0.190093696117401,6.33334350585938,0.0460473448038101,0.0590102039277554,2.66665649414062,0.0928210318088531,5,1.4,0.6,0.6,0.4,1,3.4,1.4
,,0.0802916437387466,0.0943655222654343,2.66668701171875,0.269413441419601,0.0904461741447449,3,0.0802916437387466,0.0943655222654343,2.66668701171875,0.147758692502975,23.6666564941406,1.4,0.6,0.6,1,0.4,2.2,0.4
,,0.783154010772705,0.167579680681229,6.33331298828125,1.06394600868225,0.186806306242943,6.66668701171875,0.190437033772469,0.0823398381471634,2.33334350585938,0.052351601421833,10.6666870117188,0,0,0,0,0,3.6,3.6
,,0.190437033772469,0.0823398381471634,2.33334350585938,1.59740281105042,0.189197704195976,7.66665649414062,0.270881772041321,0.114883214235306,2.33334350585938,0.108744248747826,5,1.4,0.4,0,1.2,0.2,2.2,1.2
,,0.932251870632172,0.186334222555161,6.66667175292969,0.744078874588013,0.160261958837509,4,0.0981817469000816,0.0822406113147736,4,0.0914773792028427,15.6666564941406,1.2,0.6,0.4,0.6,0.6,1.2,0.4
,,0.549612045288086,0.118676245212555,4.66668701171875,0.175292447209358,0.0976104661822319,2.66665649414062,0.457435548305511,0.136779516935349,4.66665649414062,0.10674637556076,3.66667175292969,1,0.6,0,1,0,1.2,0.2
,,0.269413441419601,0.0904461741447449,3,0.825716614723206,0.145561769604683,7.33334350585938,0.125434324145317,0.0821260958909988,1.33334350585938,0.0430401638150215,5.66667175292969,0,0,0,0,0,2.8,2.8
,,0.0981817469000816,0.0822406113147736,4,0.103295132517815,0.0542088225483894,2.66668701171875,0.0947697907686234,0.0735276490449905,2.33332824707031,0.0621270537376404,6.33332824707031,1,0,0.4,0.6,0.4,1.6,0.6
,,0.388163208961487,0.145635008811951,4,0.197060167789459,0.0595630519092083,4.33334350585938,0.259109169244766,0.23160856962204,1,0.0620887130498886,21.3333129882812,1.4,0.6,0.6,0.6,0.8,2.8,0.6
,,0.457435548305511,0.136779516935349,4.66665649414062,0.81413608789444,0.161347091197968,5.33334350585938,0.774530827999115,0.184270650148392,4,0.115167900919914,6.33334350585938,2.4,0.2,2.2,0.6,1.8,3.2,1.6
,,0.125434324145317,0.0821260958909988,1.33334350585938,0.936558187007904,0.169739723205566,5.33331298828125,0.462224453687668,0.154087871313095,2.33331298828125,0.142087608575821,32,0.8,0.4,0,0.4,0.4,1,0.2
,,0.0947697907686234,0.0735276490449905,2.33332824707031,0.205511227250099,0.0984794944524765,6.66665649414062,0.328439325094223,0.114033356308937,3.66668701171875,0.139864593744278,6,1.4,0.4,0.8,1,0.4,1.4,0.4
,,0.231785029172897,0.0925849825143814,2.66665649414062,0.117490150034428,0.118865288794041,3,0.0616972371935844,0.0859158933162689,2,0.123476728796959,24.3333129882812,1.4,0.2,0.4,0.8,0.6,1.4,0.6
,,0.259109169244766,0.23160856962204,1,1.82040369510651,0.196617722511292,1.66668701171875,0.259434700012207,0.23563440144062,1,0.176293015480042,18,2.4,0.6,1,0.8,1.6,3,0.8
,,0.774530827999115,0.184270650148392,4,1.34890520572662,0.162948846817017,9.33331298828125,0.304798156023026,0.0955756157636642,3,0.177928119897842,5,1,0.2,0.6,0.4,0.6,1.4,0.8
,,0.744078874588013,0.160261958837509,4,1.73024487495422,0.203610688447952,12.6666564941406,0.193612262606621,0.0939947664737701,2.66665649414062,0.187231749296188,5,0.4,0.2,0.2,0.2,0.2,1,0
,,1.05769777297974,0.139077141880989,8.33334350585938,2.43801879882812,0.151505440473557,8.33334350585938,0.031798142939806,0.055958479642868,9.33334350585938,0.130749180912971,50,1,0,1,0.4,0.6,1.4,0.6
,,0.616763710975647,0.121728077530861,5,0.52016407251358,0.147769421339035,8.66667175292969,0.485679894685745,0.11916833370924,3.33334350585938,0.108373448252678,85.6666564941406,0.8,0.4,0.2,0.8,0,1.2,0.2
,,0.328439325094223,0.114033356308937,3.66668701171875,0.550114810466766,0.152548134326935,15.9999847412109,1.59765243530273,0.183386355638504,3,0.0826960653066635,13.6666564941406,3.4,1.6,1.8,2.8,0.8,3.8,0.4
,,0.5508131980896,0.110598042607307,5,0.943732559680939,0.216118544340134,4.66665649414062,0.38508552312851,0.129132732748985,5,0.115603275597095,83.3333435058594,0.4,0,0,0.4,0,0.2,0.2
,,0.0731769651174545,0.118180260062218,3.33334350585938,0.145141422748566,0.0605589225888252,3,0.228672012686729,0.0632960796356201,2.66665649414062,0.186468958854675,2.33331298828125,0.6,0,0.2,0.4,0.2,0.8,0.6
,,1.25603914260864,0.186511725187302,7.33334350585938,0.676632344722748,0.0940635204315186,5,0.952218115329742,0.19857195019722,6,0.161574870347977,13.6666564941406,1.8,0.4,1.4,1,0.8,2.8,1.6
